filename,question,answer,datetime
UNC_20.9.5/网络运维/故障处理/UNC告警处理/平台告警/82810.txt,"请你根据问题现象描述进行分类，类别如下：
【硬盘资源不足】、【NETCONF链路不稳定】、【其他】
以JSON格式输出{""类别"":""""},用户的问题是:在实例化阶段和扩容时，硬盘分区扩容失败，导致存储空间不足，无法达到扩容之后的存储要求。","{""类别"":""硬盘资源不足""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC故障案例/NF自治理/zh-cn_trbcase_0232328679.txt,"请你根据问题现象描述进行分类，类别如下：
【NF业务请求失败/异常】【链路故障】【NF注册失败】【NF去注册失败】【NF更新失败】【NF订阅失败】【NF发现失败】【NF Token请求失败】【主NRF故障】【备NRF故障】【NF与主NRF间链路故障】【NF与备NRF间链路故障】【主备NRF间链路故障】【其他】
以JSON格式输出{""类别"":""""},用户的问题是:NRF主备容灾场景下，NF向NRF发起业务请求，对应的业务请求失败：

* 注册请求返回码为非201。
* 去注册请求返回码为非204。
* 更新请求返回码为非200/204。
* 订阅请求的返回码为非201。
* Token请求的返回码为非201。
* NF发现请求的返回码为非200。","{""类别"":""NF业务请求失败/异常""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC告警处理/平台告警/100072.txt,"请你根据问题现象描述进行分类，类别如下：
[""网络连接问题"", ""服务不可用"", ""系统异常"", ""硬件故障"", ""软件故障"", ""配置错误"", ""其他""]
以JSON格式输出{""类别"":""""},用户的问题是:在运行过程中，检测到对端某个服务化接口的HTTP链路无法建立。","{""类别"":""服务不可用""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC故障案例/OM故障/升级补丁故障/zh-cn_topic_0078339057.txt,"请你根据问题现象描述进行分类，类别如下：
【访问白名单地址卡顿/掉线/异常】、【客户特定诉求】、【能访问白名单外地址（不在白名单内还能访问）】、【特定IP/域名/地址访问问题】、【无法上网或网速慢/卡顿/掉线/隧道或策略等问题】、【信号差/弱/不稳定】、【其他】
以JSON格式输出{""类别"":""""},用户的问题是:升级页面空白，显示异常。","{""类别"":""其他""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC告警处理/平台告警/135905.txt,"请你根据问题现象描述进行分类，类别如下：
[""系统级故障""]
以JSON格式输出{""类别"":""""},用户的问题是:【故障现象】系统无法与NTP服务器同步时间，导致系统时间与当地时间不符，可能影响告警、日志等数据记录中时间信息的准确性以及系统功能的正常运行。","{""类别"":""系统级故障""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC告警处理/业务告警/业务公共/100066.txt,"请你根据问题现象描述进行分类，类别如下：
【业务资源拥塞/过载】【系统性能下降】【业务功能受影响】【CPU或内存使用量上升】【业务应答延迟升高】【容灾能力不足】【呼损出现】【其他】
以JSON格式输出{""类别"":""""},用户的问题是:ALM-100066 业务资源拥塞告警触发，具体表现为5G Policy业务用户过载，可能导致用户激活失败。当前业务资源的使用量已超过系统规格的99%，并且此状况已持续一段时间，需要立即采取措施。","{""类别"":""业务资源拥塞/过载""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC告警处理/平台告警/221257735.txt,"请你根据问题现象描述进行分类，类别如下：
[""访问白名单地址卡顿/掉线/异常""]、[""客户特定诉求""]、[""能访问白名单外地址（不在白名单内还能访问""]、[""特定IP/域名/地址访问问题""]、[""无法上网或网速慢/卡顿/掉线/隧道或策略等问题""]、[""信号差/弱/不稳定""]、[""其他""]
以JSON格式输出{""类别"":""""},用户的问题是:使能ETCD灯塔功能后，在主备倒换或者双主离线场景下，主OMU接管资源单元时，如果资源单元与主OMU之间的连接断开，主OMU无法接管资源单元，而查询ETCD上资源单元的状态正常，系统产生此告警 。当资源单元与主OMU重新连接，主OMU对资源单元接管成功，告警恢复。","{""类别"":""无法上网或网速慢/卡顿/掉线/隧道或策略等问题""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC告警处理/业务告警/SGSN&MME/80707.txt,"请你根据问题现象描述进行分类，类别如下：
【系统安全性问题】、【配置问题】、【告警类问题】、【性能问题】、【连接问题】、【信号差/弱/不稳定】、【其他】
以JSON格式输出{""类别"":""""},用户的问题是:【故障现象】当2G鉴权加密选择了低安全级别加密算法时，系统产生了ALM-80707安全风险告警。具体表现为设置的2G鉴权加密配置中，存在安全策略为“AUTHANDPROTECTED（鉴权并保护）”，且加密算法选择了不安全的“GEA_1”或“GEA_2”。","{""类别"":""系统安全性问题""}",09021920
UNC_20.9.5/网络部署/业务专题/5G Core UL CL分流解决方案/分流原理/zh-cn_topic_0000001151431116.txt,"请你根据问题现象描述进行分类，类别如下：
【访问白名单地址卡顿/掉线/异常】、【客户特定诉求】、【能访问白名单外地址（不在白名单内还能访问）】、【特定IP/域名/地址访问问题】、【无法上网或网速慢/卡顿/掉线/隧道或策略等问题】、【信号差/弱/不稳定】、【其他】
以JSON格式输出{""类别"":""""},用户的问题是:用户问题描述：从前面的概述可以了解到，用户如果要通过UL CL分流的方式访问园区业务，需要满足两个基本条件：1. 用户首先需要通过某种方式签约通过UL CL分流方式访问业务的套餐。2. 用户必须进入到企业/单位规定的区域范围内，如进入企业园区范围。网络侧通过上述两个条件来判断用户是否需要通过UL CL分流的方式来访问业务。","{""类别"":""客户特定诉求""}",09021920
UNC_20.9.5/网络部署/业务专题/5G Core 计费解决方案/计费解决方案概述/N40接口融合计费/常见故障案例/zh-cn_trbcase_0280259374.txt,"请你根据问题现象描述进行分类，类别如下：
【N40接口计费流量与用户实际访问流量不一致】、【存在不需要计费的免费业务】、【存在PCF/PCRF下发的动态Rule未指定计费RG】、【配置不完备，即存在预定义Rule不绑定计费RG】、【欠费场景下，信令流量采取了丢弃策略】、【其他】
以JSON格式输出{""类别"":""""},用户的问题是:N40接口计费流量与用户实际访问流量不一致。","{""类别"":""N40接口计费流量与用户实际访问流量不一致""}",09021920
UNC_20.9.5/网络部署/业务专题/5G Core 计费解决方案/计费解决方案概述/N40接口融合计费/常见故障案例/zh-cn_trbcase_0280259368.txt,"请你根据问题现象描述进行分类，类别如下：
【用户计费方式和/或RG计费方式不符合预期】
以JSON格式输出{""类别"":""""},用户的问题是:预期的用户计费方式和/或RG计费方式与实际不同，导致N40接口RG的计费方式呈现不符合预期。","{""类别"":""【用户计费方式和/或RG计费方式不符合预期""]""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC告警处理/平台告警/82615.txt,"请你根据问题现象描述进行分类，类别如下：
【容灾数据一致性问题】、【容灾数据备份通道故障】、【CSDB内部处理错误】、【其他】
以JSON格式输出{""类别"":""""},用户的问题是:在容灾的两个实例之间连续三个核查周期出现一定数量的数据不一致，具体表现为：对端容灾实例ID为XXXX，本端容灾实例ID为YYYY，本端子集群ID为ZZZ，本端进程ID为PPPP，总记录数为RRR，不一致记录数为NNN。","{""类别"":""容灾数据一致性问题""}",09021920
UNC_20.9.5/网络部署/业务专题/5G Core 容灾解决方案/NRF容灾（1+1主备）/zh-cn_topic_0243601635.txt,"请你根据问题现象描述进行分类，类别如下：
[""系统故障"", ""网络连接问题"", ""数据同步问题"", ""链路故障"", ""业务处理流程问题"", ""其他""]
以JSON格式输出{""类别"":""""},用户的问题是:在NRF主备容灾流程中，当主NRF发生故障时，各个NF如何判断主NRF故障，并将业务转向备NRF处理？同时，在原主NRF故障恢复后，NF1是否能够立即切回原主NRF进行业务？","{""类别"":""系统故障""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC故障案例/接口链路/zh-cn_xtask_0234896827.txt,"请你根据问题现象描述进行分类，类别如下：
[【服务化接口链路异常】、【注册失败】、【内部通信故障】、【路由故障】、【端口信息不一致】、【其他】]
以JSON格式输出{""类别"":""""},用户的问题是:本网元（AMF/SMF/NSSF）到NRF注册失败，本网元（AMF/SMF/NSSF）和对端网元链路异常。","{""类别"":""服务化接口链路异常""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC告警处理/平台告警/151126016.txt,"请你根据问题现象描述进行分类，类别如下：
【网络设备故障】、【软件系统故障】、【硬件设备故障】、【配置问题】、【操作失误】、【外部环境影响】、【其他】
以JSON格式输出{""类别"":""""},用户的问题是:LDP会话状态由Up变为Down，或者LDP会话始终无法Up。","{""类别"":""网络设备故障""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC告警处理/业务告警/SMSF/80710.txt,"请你根据问题现象描述进行分类，类别如下：
[无法上网或网速慢/卡顿/掉线/隧道或策略等问题]
以JSON格式输出{""类别"":""""},用户的问题是:ALM-80710 目的MME不可达告警，系统和对端网元相关的业务无法进行。","{""类别"":""无法上网或网速慢/卡顿/掉线/隧道或策略等问题""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC告警处理/平台告警/100501.txt,"请你根据问题现象描述进行分类，类别如下：
【容灾配置冲突】、【底层链路不通】、【其他】
以JSON格式输出{""类别"":""""},用户的问题是:ALM-100501 容灾实例间控制通道通信异常。在容灾功能开启后，主备容灾实例逻辑链路建链失败或心跳超时，则会触发该告警。","{""类别"":""容灾配置冲突""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC告警处理/平台告警/100001.txt,"请你根据问题现象描述进行分类，类别如下：
【进程故障】、【网络通信异常】、【Pod故障】、【Base网络异常】、【进程自愈失败】、【功能迁移问题】、【其他】
以JSON格式输出{""类别"":""""},用户的问题是:【故障现象】系统监控发现ALM-100001进程故障告警，进程名称：BaseProcess，进程编号：001，POD名称：PodA，节点编号：Node01。告警ID：100001，告警级别：重要告警，可自动清除：是。进程故障后，系统尝试自愈但失败，进程承载的功能未能迁移到其他正常进程上。","{""类别"":""进程故障""}",09021920
UNC_20.9.5/网络运维/故障处理/UNC告警处理/平台告警/238493698.txt,"请你根据问题现象描述进行分类，类别如下：
【CPU使用率异常】、【系统性能影响】、【资源管理问题】、【配置问题】、【技术支持需求】、【其他】
以JSON格式输出{""类别"":""""},用户的问题是:在一个统计周期内（默认为30分钟），当CPU使用率持续超过用户设置的过载阈值时，系统产生此告警。在一个统计周期内（默认为30分钟），当CPU使用率持续降低到用户设置的过载恢复阈值以下时，告警恢复。","{""类别"":""CPU使用率异常""}",09021920
